Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,CTR
144985,Innovate Industries,Social Media,Women 35-44,30 days,Google Ads,0.06,14998.0,7.05,Miami,French,961,6479,9,Foodies,2021-03-21,14.832535885167463
144986,Innovate Industries,Email,Women 25-34,30 days,Google Ads,0.04,10657.0,7.92,New York,French,819,6665,7,Foodies,2021-03-22,12.2880720180045
144987,DataTech Solutions,Search,Men 18-24,60 days,YouTube,0.11,13477.0,7.0,Los Angeles,Mandarin,192,2337,2,Foodies,2021-03-23,8.21566110397946
144988,TechCorp,Email,Men 25-34,45 days,Website,0.05,5537.0,7.53,Houston,Mandarin,153,9325,6,Tech Enthusiasts,2021-03-24,1.640750670241287
144989,Innovate Industries,Search,Women 35-44,30 days,Google Ads,0.11,14529.0,3.82,New York,English,349,1386,4,Fashionistas,2021-03-25,25.18037518037518
144990,DataTech Solutions,Social Media,Men 25-34,45 days,Email,0.05,8012.0,5.79,Chicago,Mandarin,897,6753,5,Tech Enthusiasts,2021-03-26,13.282985339848958
144991,NexGen Systems,Search,Women 25-34,45 days,Website,0.12,6058.0,6.42,Houston,French,676,1027,2,Foodies,2021-03-27,65.82278481012658
144992,Innovate Industries,Social Media,All Ages,15 days,Email,0.13,18206.0,5.19,Houston,German,153,5562,10,Foodies,2021-03-28,2.750809061488673
144993,Alpha Innovations,Email,Men 18-24,45 days,Facebook,0.11,15036.0,2.09,New York,Mandarin,722,7013,1,Fashionistas,2021-03-29,10.29516612006274
144994,DataTech Solutions,Influencer,Women 25-34,45 days,Facebook,0.07,6194.0,5.2,New York,English,198,3958,10,Outdoor Adventurers,2021-03-30,5.002526528549773
144995,NexGen Systems,Social Media,Men 25-34,60 days,Instagram,0.05,14784.0,6.93,Miami,Spanish,642,5461,7,Fashionistas,2021-03-31,11.756088628456327
144996,Alpha Innovations,Search,All Ages,15 days,Email,0.09,18428.0,6.94,Miami,Spanish,442,9315,6,Tech Enthusiasts,2021-04-01,4.745034889962426
144997,TechCorp,Influencer,Women 25-34,30 days,YouTube,0.13,18709.0,7.71,New York,French,648,1570,7,Foodies,2021-04-02,41.27388535031847
144998,DataTech Solutions,Social Media,Women 25-34,30 days,YouTube,0.02,10653.0,4.58,Los Angeles,German,650,2625,8,Health & Wellness,2021-04-03,24.761904761904763
144999,Alpha Innovations,Display,All Ages,15 days,YouTube,0.14,16905.0,6.77,Houston,English,400,4417,1,Foodies,2021-04-04,9.05592030790129
145000,TechCorp,Display,All Ages,15 days,Instagram,0.07,7031.0,7.1,Miami,German,812,9245,1,Foodies,2021-04-05,8.783126014061656
145001,TechCorp,Influencer,Women 35-44,60 days,Google Ads,0.11,12869.0,6.43,Houston,Spanish,884,2743,10,Fashionistas,2021-04-06,32.22748815165877
145002,TechCorp,Search,Men 18-24,45 days,Facebook,0.07,10120.0,4.76,Miami,English,476,6908,9,Tech Enthusiasts,2021-04-07,6.890561667631731
145003,Innovate Industries,Social Media,Women 35-44,60 days,YouTube,0.13,13812.0,7.71,Chicago,English,215,9347,9,Health & Wellness,2021-04-08,2.300203273777683
145004,Alpha Innovations,Social Media,Men 18-24,60 days,Website,0.08,6862.0,2.38,Miami,Spanish,184,2338,3,Health & Wellness,2021-04-09,7.8699743370402055
145005,Alpha Innovations,Email,Women 25-34,60 days,Google Ads,0.14,5482.0,3.47,Chicago,Mandarin,114,2152,6,Tech Enthusiasts,2021-04-10,5.297397769516729
145006,DataTech Solutions,Social Media,All Ages,45 days,Facebook,0.13,18260.0,2.8,Houston,English,145,6737,3,Tech Enthusiasts,2021-04-11,2.1522933056256495
145007,Alpha Innovations,Display,Men 18-24,30 days,Instagram,0.07,17669.0,3.25,Los Angeles,English,976,3382,3,Foodies,2021-04-12,28.858663512714372
145008,TechCorp,Social Media,All Ages,45 days,Website,0.07,18312.0,2.54,Los Angeles,Spanish,369,6706,10,Fashionistas,2021-04-13,5.502535043244856
145009,DataTech Solutions,Display,All Ages,15 days,Website,0.06,16528.0,4.19,Houston,German,735,6801,5,Health & Wellness,2021-04-14,10.807234230260256
145010,DataTech Solutions,Display,All Ages,15 days,Google Ads,0.14,16258.0,3.83,Houston,English,401,8806,10,Tech Enthusiasts,2021-04-15,4.553713377242789
145011,DataTech Solutions,Display,Men 25-34,15 days,Instagram,0.15,5512.0,3.35,New York,German,985,5552,5,Health & Wellness,2021-04-16,17.741354466858787
145012,NexGen Systems,Display,Women 35-44,60 days,Instagram,0.14,19737.0,6.97,Miami,German,902,1142,4,Health & Wellness,2021-04-17,78.98423817863399
145013,DataTech Solutions,Display,Women 25-34,45 days,Facebook,0.02,12162.0,6.88,Houston,French,204,4058,4,Health & Wellness,2021-04-18,5.027106949236077
145014,Alpha Innovations,Influencer,Men 25-34,45 days,Website,0.06,17419.0,3.85,Houston,French,709,9141,2,Fashionistas,2021-04-19,7.756262990920031
145015,NexGen Systems,Social Media,Women 35-44,15 days,Email,0.08,5078.0,2.27,Miami,German,454,1373,4,Foodies,2021-04-20,33.06627822286963
145016,NexGen Systems,Search,Men 18-24,30 days,Google Ads,0.13,6975.0,7.54,Houston,Mandarin,239,4510,2,Tech Enthusiasts,2021-04-21,5.299334811529934
145017,NexGen Systems,Email,Women 35-44,15 days,YouTube,0.06,19511.0,2.56,Miami,English,758,5620,10,Fashionistas,2021-04-22,13.487544483985763
145018,Alpha Innovations,Display,Men 25-34,30 days,Google Ads,0.07,6274.0,6.15,Los Angeles,Spanish,116,7933,6,Fashionistas,2021-04-23,1.4622463128702887
145019,Alpha Innovations,Display,Women 25-34,45 days,Facebook,0.03,5988.0,3.9,Miami,French,364,3929,3,Outdoor Adventurers,2021-04-24,9.26444387884958
145020,Innovate Industries,Display,Women 25-34,60 days,Email,0.04,14767.0,7.13,New York,German,697,6286,8,Fashionistas,2021-04-25,11.088132357620108
145021,Innovate Industries,Influencer,All Ages,45 days,YouTube,0.05,6572.0,2.21,New York,English,807,4361,6,Foodies,2021-04-26,18.504930061912404
145022,Innovate Industries,Search,All Ages,15 days,Instagram,0.14,8827.0,7.19,Chicago,French,386,7334,4,Foodies,2021-04-27,5.263157894736842
145023,DataTech Solutions,Email,All Ages,15 days,Instagram,0.1,13872.0,4.6,Los Angeles,Mandarin,145,4147,3,Tech Enthusiasts,2021-04-28,3.4965034965034967
145024,DataTech Solutions,Search,Women 35-44,15 days,YouTube,0.07,5012.0,3.97,Los Angeles,English,162,2248,3,Outdoor Adventurers,2021-04-29,7.206405693950178
145025,NexGen Systems,Search,All Ages,30 days,Email,0.09,5895.0,7.91,Houston,Spanish,882,4879,9,Tech Enthusiasts,2021-04-30,18.077474892395983
145026,TechCorp,Email,Men 18-24,30 days,Facebook,0.08,14231.0,5.0,Houston,English,323,5116,10,Fashionistas,2021-05-01,6.313526192337764
145027,TechCorp,Display,Men 25-34,60 days,YouTube,0.01,18667.0,4.58,Chicago,English,736,3804,4,Outdoor Adventurers,2021-05-02,19.348054679284964
145028,NexGen Systems,Influencer,All Ages,30 days,Google Ads,0.04,6609.0,7.43,Miami,Spanish,675,4865,7,Foodies,2021-05-03,13.874614594039056
145029,Alpha Innovations,Display,Women 35-44,45 days,Website,0.11,11007.0,3.41,Miami,German,776,1309,9,Foodies,2021-05-04,59.28189457601223
145030,Alpha Innovations,Search,Women 25-34,15 days,Facebook,0.02,5092.0,6.54,Chicago,French,189,5020,4,Outdoor Adventurers,2021-05-05,3.764940239043825
145031,TechCorp,Influencer,Women 25-34,60 days,Instagram,0.02,7400.0,7.34,New York,English,326,5516,5,Tech Enthusiasts,2021-05-06,5.910079767947788
145032,Alpha Innovations,Display,Men 18-24,15 days,Facebook,0.06,18946.0,7.77,Chicago,French,423,8214,10,Health & Wellness,2021-05-07,5.1497443389335285
145033,NexGen Systems,Email,Men 25-34,45 days,YouTube,0.12,19003.0,6.62,Miami,Spanish,624,3635,7,Fashionistas,2021-05-08,17.166437414030263
145034,Innovate Industries,Email,All Ages,30 days,Google Ads,0.04,13203.0,2.62,Miami,Spanish,449,5401,7,Health & Wellness,2021-05-09,8.3132753193853
145035,DataTech Solutions,Search,Men 18-24,15 days,YouTube,0.07,6738.0,7.67,New York,Spanish,588,7304,10,Outdoor Adventurers,2021-05-10,8.05038335158817
145036,Alpha Innovations,Display,Women 25-34,60 days,Google Ads,0.09,14537.0,4.25,Los Angeles,French,479,8815,1,Foodies,2021-05-11,5.4339194554736245
145037,TechCorp,Display,Men 25-34,30 days,Email,0.09,9995.0,3.87,Los Angeles,Mandarin,362,9803,6,Fashionistas,2021-05-12,3.692747118229114
145038,Innovate Industries,Email,Men 18-24,60 days,YouTube,0.07,8058.0,5.36,Miami,French,290,4526,2,Outdoor Adventurers,2021-05-13,6.407423773751657
145039,Alpha Innovations,Search,Women 35-44,45 days,Google Ads,0.06,7695.0,3.03,Chicago,Mandarin,563,1605,9,Tech Enthusiasts,2021-05-14,35.07788161993769
145040,Innovate Industries,Influencer,Men 25-34,45 days,Instagram,0.03,15353.0,5.28,New York,Mandarin,311,7835,10,Foodies,2021-05-15,3.96936821952776
145041,DataTech Solutions,Influencer,Women 25-34,60 days,Website,0.03,17953.0,5.79,New York,French,407,1218,3,Health & Wellness,2021-05-16,33.41543513957307
145042,DataTech Solutions,Social Media,All Ages,15 days,Google Ads,0.11,18628.0,4.43,Chicago,Spanish,699,8473,7,Fashionistas,2021-05-17,8.249734450607813
145043,Innovate Industries,Search,Women 35-44,60 days,Google Ads,0.13,17330.0,3.06,Houston,English,610,9902,8,Outdoor Adventurers,2021-05-18,6.160371642092507
145044,DataTech Solutions,Display,All Ages,15 days,Facebook,0.1,8898.0,3.29,Houston,German,798,4077,1,Foodies,2021-05-19,19.573215599705666
145045,NexGen Systems,Social Media,All Ages,45 days,Google Ads,0.11,10041.0,5.83,Chicago,Mandarin,145,6285,4,Foodies,2021-05-20,2.307080350039777
145046,NexGen Systems,Social Media,Men 18-24,45 days,Instagram,0.08,10396.0,5.63,New York,Spanish,557,2378,10,Tech Enthusiasts,2021-05-21,23.423044575273337
145047,NexGen Systems,Display,All Ages,15 days,Website,0.1,15230.0,2.32,New York,English,794,7648,10,Tech Enthusiasts,2021-05-22,10.381799163179917
145048,TechCorp,Search,Women 35-44,45 days,Email,0.06,12555.0,7.5,Los Angeles,English,559,6281,9,Tech Enthusiasts,2021-05-23,8.899856710714854
145049,DataTech Solutions,Display,All Ages,45 days,Email,0.06,6337.0,7.77,Los Angeles,Spanish,747,2453,4,Outdoor Adventurers,2021-05-24,30.452507134121483
145050,Alpha Innovations,Display,All Ages,15 days,Website,0.06,13100.0,3.94,Miami,English,931,6162,6,Fashionistas,2021-05-25,15.10873093151574
145051,DataTech Solutions,Social Media,Women 25-34,30 days,Website,0.02,6703.0,5.93,Los Angeles,English,512,3974,2,Health & Wellness,2021-05-26,12.883744338198289
145052,Innovate Industries,Influencer,All Ages,30 days,Website,0.08,13817.0,5.82,Chicago,French,136,8894,10,Health & Wellness,2021-05-27,1.52912075556555
145053,Innovate Industries,Display,Men 25-34,45 days,Instagram,0.02,12325.0,5.02,Chicago,English,458,1891,7,Health & Wellness,2021-05-28,24.219989423585407
145054,Alpha Innovations,Search,Women 25-34,30 days,Google Ads,0.11,5063.0,2.11,Chicago,French,146,8460,9,Outdoor Adventurers,2021-05-29,1.7257683215130024
145055,TechCorp,Email,Women 25-34,60 days,YouTube,0.15,18908.0,2.07,Los Angeles,Spanish,890,1596,3,Fashionistas,2021-05-30,55.764411027568926
145056,DataTech Solutions,Social Media,Women 25-34,45 days,Website,0.03,18804.0,4.05,Chicago,French,116,1459,3,Fashionistas,2021-05-31,7.9506511309115835
145057,TechCorp,Social Media,Men 18-24,60 days,Website,0.09,8194.0,7.51,Miami,German,721,1547,8,Tech Enthusiasts,2021-06-01,46.60633484162896
145058,DataTech Solutions,Search,Women 25-34,60 days,Instagram,0.03,8051.0,2.57,Houston,English,250,5760,8,Outdoor Adventurers,2021-06-02,4.340277777777778
145059,DataTech Solutions,Social Media,Men 25-34,30 days,YouTube,0.08,13795.0,7.14,Chicago,German,481,4930,5,Health & Wellness,2021-06-03,9.75659229208925
145060,NexGen Systems,Display,Men 18-24,15 days,Website,0.11,16409.0,4.31,Los Angeles,Spanish,422,7799,10,Foodies,2021-06-04,5.4109501218104885
145061,TechCorp,Email,Men 25-34,15 days,YouTube,0.12,10823.0,3.81,New York,English,230,5176,9,Tech Enthusiasts,2021-06-05,4.443585780525503
145062,DataTech Solutions,Display,Men 18-24,60 days,Instagram,0.13,10251.0,6.23,Houston,French,515,7696,1,Tech Enthusiasts,2021-06-06,6.691787941787942
145063,Innovate Industries,Influencer,All Ages,45 days,Email,0.13,14468.0,6.28,New York,German,362,7512,7,Tech Enthusiasts,2021-06-07,4.818956336528221
145064,Innovate Industries,Email,Men 18-24,15 days,YouTube,0.11,9186.0,2.19,Los Angeles,French,564,7523,4,Outdoor Adventurers,2021-06-08,7.497009171872923
145065,TechCorp,Search,All Ages,60 days,Email,0.1,16844.0,6.81,New York,English,469,9638,10,Tech Enthusiasts,2021-06-09,4.866154803901225
145066,DataTech Solutions,Influencer,Women 35-44,45 days,Google Ads,0.14,14666.0,4.84,Los Angeles,French,338,7205,3,Health & Wellness,2021-06-10,4.6911866759195
145067,Innovate Industries,Display,All Ages,15 days,Google Ads,0.12,13599.0,3.98,New York,German,561,7730,9,Fashionistas,2021-06-11,7.257438551099613
145068,DataTech Solutions,Display,Men 25-34,30 days,Email,0.07,9387.0,3.09,New York,German,421,6876,3,Tech Enthusiasts,2021-06-12,6.122745782431646
145069,Alpha Innovations,Email,Women 35-44,45 days,Email,0.12,15370.0,7.35,Houston,Spanish,673,6781,6,Fashionistas,2021-06-13,9.924789854003835
145070,DataTech Solutions,Influencer,Men 18-24,30 days,Instagram,0.01,15695.0,4.18,Los Angeles,French,123,5070,3,Health & Wellness,2021-06-14,2.42603550295858
145071,TechCorp,Search,Women 35-44,60 days,Facebook,0.05,6854.0,7.84,Chicago,Spanish,460,8979,3,Tech Enthusiasts,2021-06-15,5.12306492927943
145072,NexGen Systems,Social Media,Women 25-34,60 days,Google Ads,0.09,19438.0,4.1,Los Angeles,English,494,1119,6,Tech Enthusiasts,2021-06-16,44.14655942806077
145073,Innovate Industries,Display,All Ages,60 days,Website,0.13,8677.0,7.83,New York,Spanish,697,6830,5,Outdoor Adventurers,2021-06-17,10.20497803806735
145074,TechCorp,Display,All Ages,15 days,Instagram,0.08,16281.0,7.27,Miami,German,153,6960,10,Health & Wellness,2021-06-18,2.1982758620689653
145075,NexGen Systems,Display,Women 25-34,60 days,Google Ads,0.15,16181.0,2.08,Chicago,German,622,7796,2,Outdoor Adventurers,2021-06-19,7.97845048742945
145076,DataTech Solutions,Email,Women 35-44,60 days,Instagram,0.02,9449.0,5.06,Chicago,French,183,8101,5,Fashionistas,2021-06-20,2.258980372793482
145077,Innovate Industries,Social Media,Men 18-24,45 days,YouTube,0.14,15485.0,2.1,Los Angeles,German,724,5110,7,Health & Wellness,2021-06-21,14.16829745596869
145078,Alpha Innovations,Influencer,Women 35-44,45 days,Website,0.14,5580.0,6.92,Miami,French,250,2994,6,Foodies,2021-06-22,8.3500334001336
145079,NexGen Systems,Search,Men 25-34,45 days,Instagram,0.12,17672.0,5.86,Chicago,English,482,3899,9,Tech Enthusiasts,2021-06-23,12.362144139522954
145080,TechCorp,Search,All Ages,15 days,Facebook,0.08,11164.0,3.84,New York,Mandarin,557,6636,10,Health & Wellness,2021-06-24,8.393610608800483
145081,TechCorp,Influencer,Men 25-34,60 days,Instagram,0.13,5538.0,5.49,Chicago,Spanish,559,5656,3,Fashionistas,2021-06-25,9.883309759547384
145082,Innovate Industries,Social Media,Men 25-34,15 days,Website,0.12,18701.0,6.69,Chicago,English,809,2955,1,Fashionistas,2021-06-26,27.37732656514382
145083,Alpha Innovations,Influencer,All Ages,15 days,Google Ads,0.11,15884.0,4.1,Chicago,French,780,9194,7,Tech Enthusiasts,2021-06-27,8.48379377855123
145084,DataTech Solutions,Search,Women 25-34,60 days,Facebook,0.15,14981.0,2.32,Houston,Mandarin,335,9806,3,Health & Wellness,2021-06-28,3.416275749541097
145085,Alpha Innovations,Display,Women 25-34,15 days,YouTube,0.12,11085.0,5.46,New York,Spanish,996,6790,10,Foodies,2021-06-29,14.668630338733433
145086,NexGen Systems,Search,All Ages,60 days,Facebook,0.11,9621.0,7.95,Los Angeles,English,314,8167,5,Health & Wellness,2021-06-30,3.844741030978328
145087,Alpha Innovations,Social Media,Women 35-44,15 days,Google Ads,0.06,9378.0,4.71,Chicago,German,888,6960,4,Foodies,2021-07-01,12.758620689655173
145088,Alpha Innovations,Email,Men 18-24,15 days,Instagram,0.14,12338.0,5.52,Los Angeles,French,312,3932,2,Health & Wellness,2021-07-02,7.934893184130214
145089,Innovate Industries,Influencer,All Ages,45 days,YouTube,0.12,17616.0,4.76,Houston,French,218,6872,4,Outdoor Adventurers,2021-07-03,3.172293364377183
145090,Alpha Innovations,Influencer,Men 25-34,30 days,Google Ads,0.06,19683.0,5.44,Chicago,Spanish,212,4550,4,Tech Enthusiasts,2021-07-04,4.659340659340659
145091,NexGen Systems,Influencer,Women 25-34,15 days,YouTube,0.09,18836.0,5.5,Los Angeles,Mandarin,452,9911,1,Tech Enthusiasts,2021-07-05,4.560589244274039
145092,NexGen Systems,Search,Women 25-34,30 days,Instagram,0.05,12992.0,6.25,Chicago,Spanish,666,7469,1,Tech Enthusiasts,2021-07-06,8.916856339536752
145093,DataTech Solutions,Social Media,Men 25-34,15 days,Website,0.11,7516.0,7.35,Miami,English,268,1281,1,Foodies,2021-07-07,20.921155347384857
145094,Alpha Innovations,Email,Men 25-34,45 days,Facebook,0.08,18648.0,7.65,Miami,English,391,1405,4,Foodies,2021-07-08,27.82918149466192
145095,DataTech Solutions,Search,Men 18-24,60 days,Instagram,0.08,9182.0,4.52,Chicago,German,534,4730,3,Tech Enthusiasts,2021-07-09,11.289640591966172
145096,TechCorp,Email,All Ages,30 days,Google Ads,0.04,6314.0,3.27,Miami,French,165,4260,1,Fashionistas,2021-07-10,3.873239436619718
145097,TechCorp,Email,Men 18-24,45 days,Google Ads,0.12,17936.0,4.02,Chicago,English,910,2898,5,Outdoor Adventurers,2021-07-11,31.40096618357488
145098,Alpha Innovations,Email,Men 18-24,45 days,Email,0.08,15622.0,6.43,Los Angeles,Mandarin,855,3200,4,Foodies,2021-07-12,26.718750000000004
145099,DataTech Solutions,Email,Women 35-44,60 days,Instagram,0.15,12474.0,3.84,Miami,German,683,7913,1,Foodies,2021-07-13,8.631366106407178
145100,NexGen Systems,Social Media,Women 35-44,45 days,Facebook,0.12,5692.0,3.63,Houston,Spanish,910,8228,7,Foodies,2021-07-14,11.05979581915411
145101,NexGen Systems,Display,Women 25-34,45 days,Facebook,0.09,8560.0,6.01,Chicago,Mandarin,855,8145,3,Foodies,2021-07-15,10.497237569060774
145102,TechCorp,Email,Women 25-34,45 days,Facebook,0.13,19694.0,2.28,Houston,Spanish,948,2346,3,Health & Wellness,2021-07-16,40.40920716112532
145103,NexGen Systems,Search,Men 18-24,60 days,YouTube,0.07,9683.0,4.81,Los Angeles,French,707,6068,5,Tech Enthusiasts,2021-07-17,11.651285431773237
145104,Innovate Industries,Search,Women 25-34,15 days,YouTube,0.11,17205.0,5.76,Miami,Mandarin,123,3479,8,Foodies,2021-07-18,3.5354987065248635
145105,DataTech Solutions,Display,Women 35-44,60 days,Email,0.05,15594.0,6.77,Miami,Mandarin,487,4365,5,Outdoor Adventurers,2021-07-19,11.156930126002292
145106,Alpha Innovations,Influencer,Men 18-24,60 days,YouTube,0.07,15873.0,3.45,New York,French,352,5152,2,Health & Wellness,2021-07-20,6.832298136645963
145107,Alpha Innovations,Influencer,Women 25-34,45 days,YouTube,0.06,14567.0,5.41,Los Angeles,English,278,2776,4,Fashionistas,2021-07-21,10.014409221902017
145108,Innovate Industries,Social Media,All Ages,15 days,YouTube,0.15,14309.0,4.93,Miami,Mandarin,212,6637,4,Outdoor Adventurers,2021-07-22,3.194214253427753
145109,Alpha Innovations,Search,Women 25-34,60 days,Website,0.09,9390.0,6.03,New York,German,631,8619,8,Outdoor Adventurers,2021-07-23,7.321034922844878
145110,Innovate Industries,Influencer,Men 18-24,30 days,Instagram,0.12,14274.0,3.6,Chicago,French,445,1515,1,Outdoor Adventurers,2021-07-24,29.372937293729372
145111,Innovate Industries,Social Media,Women 25-34,15 days,Google Ads,0.11,5113.0,6.36,Chicago,English,917,4597,3,Foodies,2021-07-25,19.94779203828584
145112,Alpha Innovations,Display,Men 18-24,15 days,YouTube,0.1,5357.0,5.12,New York,Mandarin,763,5581,6,Outdoor Adventurers,2021-07-26,13.671385056441498
145113,Innovate Industries,Influencer,Women 25-34,30 days,Website,0.13,16091.0,6.05,Chicago,Mandarin,952,4868,6,Tech Enthusiasts,2021-07-27,19.556285949055052
145114,DataTech Solutions,Email,Men 18-24,60 days,Instagram,0.11,8935.0,7.99,Houston,Mandarin,744,2244,8,Tech Enthusiasts,2021-07-28,33.155080213903744
145115,TechCorp,Influencer,Women 35-44,30 days,Instagram,0.09,5165.0,5.83,Chicago,French,377,7895,2,Tech Enthusiasts,2021-07-29,4.7751741608613045
145116,Innovate Industries,Search,Men 25-34,45 days,Email,0.05,10260.0,6.43,Los Angeles,Mandarin,325,8036,9,Tech Enthusiasts,2021-07-30,4.044300647088103
145117,NexGen Systems,Social Media,Men 25-34,60 days,Facebook,0.02,16509.0,3.7,Houston,English,685,6297,3,Tech Enthusiasts,2021-07-31,10.878195966333175
145118,Alpha Innovations,Display,Women 35-44,30 days,Instagram,0.06,11575.0,2.05,New York,French,751,3146,9,Outdoor Adventurers,2021-08-01,23.871582962492052
145119,Alpha Innovations,Search,Women 25-34,60 days,Instagram,0.03,8234.0,6.57,Chicago,French,326,6469,3,Outdoor Adventurers,2021-08-02,5.039418766424486
145120,DataTech Solutions,Social Media,Women 35-44,15 days,Email,0.07,19977.0,7.1,Miami,English,356,2721,2,Health & Wellness,2021-08-03,13.08342521131937
145121,NexGen Systems,Influencer,All Ages,30 days,Google Ads,0.15,19323.0,5.53,Miami,German,989,1655,6,Tech Enthusiasts,2021-08-04,59.75830815709969
145122,Innovate Industries,Email,All Ages,30 days,Website,0.12,17103.0,3.4,New York,French,235,8768,3,Tech Enthusiasts,2021-08-05,2.6802007299270074
145123,Alpha Innovations,Social Media,Men 25-34,30 days,Google Ads,0.05,16890.0,2.93,Houston,German,271,5372,8,Health & Wellness,2021-08-06,5.044676098287416
145124,Innovate Industries,Influencer,Women 25-34,30 days,Facebook,0.07,9631.0,3.26,Los Angeles,German,653,6085,2,Fashionistas,2021-08-07,10.731306491372226
145125,TechCorp,Influencer,Men 18-24,45 days,Facebook,0.13,13877.0,3.24,Houston,German,111,1766,8,Foodies,2021-08-08,6.285390713476784
145126,TechCorp,Display,Women 25-34,45 days,Facebook,0.1,13241.0,4.38,New York,French,793,5448,4,Fashionistas,2021-08-09,14.555800293685756
145127,Innovate Industries,Display,Men 25-34,15 days,Facebook,0.05,11003.0,5.05,New York,French,879,2791,10,Outdoor Adventurers,2021-08-10,31.49408814045145
145128,Alpha Innovations,Social Media,Women 35-44,15 days,Website,0.11,19868.0,3.28,Chicago,Mandarin,504,6331,9,Foodies,2021-08-11,7.96082767335334
145129,DataTech Solutions,Email,Men 18-24,60 days,Email,0.02,15952.0,2.42,Chicago,English,912,2906,1,Fashionistas,2021-08-12,31.383344803854097
145130,NexGen Systems,Social Media,Women 25-34,45 days,Email,0.13,16093.0,6.24,Miami,German,142,3204,4,Foodies,2021-08-13,4.431960049937578
145131,Alpha Innovations,Search,Women 25-34,15 days,Website,0.05,14658.0,7.24,Miami,German,423,8011,9,Tech Enthusiasts,2021-08-14,5.280239670453127
145132,Alpha Innovations,Influencer,All Ages,15 days,YouTube,0.05,10589.0,3.09,New York,French,751,8180,4,Outdoor Adventurers,2021-08-15,9.180929095354523
145133,NexGen Systems,Email,Women 35-44,45 days,YouTube,0.04,11705.0,2.97,Los Angeles,German,727,9542,8,Foodies,2021-08-16,7.618947809683505
145134,Alpha Innovations,Search,All Ages,15 days,YouTube,0.02,8520.0,5.16,Chicago,German,447,5146,6,Foodies,2021-08-17,8.686358336572095
145135,DataTech Solutions,Social Media,Women 35-44,45 days,Email,0.02,6686.0,6.0,Los Angeles,German,894,7964,5,Health & Wellness,2021-08-18,11.225514816675037
145136,NexGen Systems,Display,All Ages,45 days,YouTube,0.05,16249.0,6.32,Houston,Mandarin,788,8819,4,Foodies,2021-08-19,8.935253430094114
145137,NexGen Systems,Search,All Ages,30 days,Email,0.05,15097.0,4.2,Los Angeles,French,296,7974,9,Tech Enthusiasts,2021-08-20,3.7120642086782043
145138,DataTech Solutions,Email,Women 25-34,45 days,YouTube,0.03,18968.0,4.35,Miami,Mandarin,267,7854,3,Foodies,2021-08-21,3.3995416348357526
145139,NexGen Systems,Social Media,Men 25-34,45 days,Website,0.06,6018.0,5.59,New York,Mandarin,602,9125,5,Fashionistas,2021-08-22,6.597260273972602
145140,Alpha Innovations,Influencer,Women 25-34,45 days,Facebook,0.04,18264.0,7.59,Houston,English,916,7221,5,Fashionistas,2021-08-23,12.685223653233624
145141,Innovate Industries,Display,All Ages,30 days,Google Ads,0.14,9871.0,3.85,Chicago,German,923,5901,9,Tech Enthusiasts,2021-08-24,15.641416709032368
145142,NexGen Systems,Email,Men 25-34,30 days,Instagram,0.12,13050.0,7.23,Chicago,English,342,2390,1,Outdoor Adventurers,2021-08-25,14.309623430962343
145143,DataTech Solutions,Influencer,Men 25-34,60 days,Facebook,0.06,18488.0,3.58,New York,Spanish,119,8488,10,Health & Wellness,2021-08-26,1.4019792648444864
145144,TechCorp,Email,Women 35-44,45 days,Email,0.02,7599.0,3.24,Los Angeles,Mandarin,841,3702,7,Tech Enthusiasts,2021-08-27,22.717450027012426
145145,DataTech Solutions,Display,Women 35-44,15 days,Website,0.09,12349.0,5.63,Chicago,Mandarin,149,9251,8,Tech Enthusiasts,2021-08-28,1.6106366879256298
145146,TechCorp,Display,Women 25-34,60 days,Email,0.15,13667.0,6.26,Los Angeles,German,311,6666,2,Health & Wellness,2021-08-29,4.665466546654665
145147,Alpha Innovations,Display,Women 25-34,30 days,Instagram,0.1,9176.0,2.81,Miami,Mandarin,164,4702,10,Tech Enthusiasts,2021-08-30,3.487877498936623
145148,NexGen Systems,Social Media,Women 35-44,60 days,Instagram,0.02,19018.0,5.65,Houston,German,876,2331,1,Outdoor Adventurers,2021-08-31,37.58043758043758
145149,DataTech Solutions,Social Media,All Ages,60 days,Email,0.11,16947.0,5.54,Los Angeles,German,690,1170,8,Foodies,2021-09-01,58.97435897435898
145150,NexGen Systems,Influencer,Women 25-34,15 days,Email,0.07,8604.0,5.78,Miami,German,886,3110,10,Tech Enthusiasts,2021-09-02,28.488745980707396
145151,Innovate Industries,Influencer,Women 35-44,15 days,Facebook,0.02,9088.0,5.9,Miami,English,801,4050,1,Foodies,2021-09-03,19.77777777777778
145152,TechCorp,Search,All Ages,60 days,YouTube,0.14,11152.0,3.08,Miami,Mandarin,977,9449,6,Outdoor Adventurers,2021-09-04,10.339718488728966
145153,TechCorp,Search,Men 25-34,60 days,Email,0.02,15050.0,4.58,Houston,English,641,6740,4,Foodies,2021-09-05,9.510385756676557
145154,Innovate Industries,Social Media,Men 18-24,30 days,Website,0.06,19104.0,7.68,Chicago,Mandarin,834,5024,5,Outdoor Adventurers,2021-09-06,16.60031847133758
