Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,CTR
65636,Innovate Industries,Influencer,Men 25-34,30 days,Facebook,0.09,16209.0,5.42,Houston,Mandarin,794,6270,2,Tech Enthusiasts,2021-10-28,12.66347687400319
65637,Innovate Industries,Social Media,Women 25-34,30 days,Facebook,0.13,15017.0,4.39,New York,Spanish,724,6692,9,Outdoor Adventurers,2021-10-29,10.818888224745965
65638,Innovate Industries,Search,Women 35-44,15 days,YouTube,0.01,17754.0,4.14,New York,French,980,5284,7,Foodies,2021-10-30,18.54655563966692
65639,DataTech Solutions,Search,All Ages,45 days,YouTube,0.11,12956.0,7.37,New York,Mandarin,237,6472,3,Health & Wellness,2021-10-31,3.6619283065512978
65640,Innovate Industries,Display,All Ages,30 days,Email,0.11,16129.0,6.61,New York,German,373,9414,3,Foodies,2021-11-01,3.96218398130444
65641,Alpha Innovations,Search,Women 25-34,15 days,Website,0.09,18624.0,8.0,Miami,German,135,8364,9,Foodies,2021-11-02,1.6140602582496413
65642,NexGen Systems,Email,Women 35-44,15 days,Google Ads,0.1,17739.0,3.86,Houston,Spanish,751,9464,7,Fashionistas,2021-11-03,7.935333896872359
65643,Alpha Innovations,Social Media,Women 35-44,60 days,YouTube,0.15,16743.0,5.18,Los Angeles,Spanish,799,1442,5,Tech Enthusiasts,2021-11-04,55.40915395284327
65644,Alpha Innovations,Search,Women 35-44,60 days,Website,0.05,6984.0,6.85,Miami,German,694,5497,6,Health & Wellness,2021-11-05,12.625068219028563
65645,DataTech Solutions,Email,Men 18-24,45 days,Website,0.15,13334.0,4.86,Los Angeles,English,363,5869,4,Foodies,2021-11-06,6.185040040892827
65646,Innovate Industries,Social Media,Women 25-34,15 days,Email,0.02,18717.0,7.12,Los Angeles,French,612,5240,8,Foodies,2021-11-07,11.679389312977099
65647,TechCorp,Social Media,Men 25-34,30 days,Google Ads,0.1,12669.0,7.37,New York,German,824,1203,1,Health & Wellness,2021-11-08,68.4954280964256
65648,Alpha Innovations,Email,All Ages,30 days,Website,0.13,5547.0,2.48,Chicago,English,739,9996,5,Fashionistas,2021-11-09,7.392957182873149
65649,NexGen Systems,Social Media,Men 18-24,60 days,Website,0.08,10731.0,5.59,Houston,French,871,1993,6,Fashionistas,2021-11-10,43.702960361264424
65650,Innovate Industries,Social Media,Women 25-34,60 days,YouTube,0.07,15985.0,3.64,Chicago,Spanish,515,3154,6,Fashionistas,2021-11-11,16.328471781864298
65651,Alpha Innovations,Influencer,All Ages,60 days,Facebook,0.06,11400.0,4.9,Miami,French,183,2755,7,Outdoor Adventurers,2021-11-12,6.642468239564428
65652,Innovate Industries,Influencer,All Ages,30 days,Google Ads,0.07,5451.0,5.91,Houston,Mandarin,678,4744,6,Health & Wellness,2021-11-13,14.291736930860033
65653,DataTech Solutions,Search,Men 25-34,15 days,Facebook,0.07,9091.0,4.99,Houston,French,563,6431,8,Fashionistas,2021-11-14,8.754470533354066
65654,NexGen Systems,Email,All Ages,60 days,YouTube,0.08,14785.0,4.24,Houston,English,473,9171,9,Outdoor Adventurers,2021-11-15,5.157561879838622
65655,TechCorp,Email,Men 25-34,15 days,Google Ads,0.14,11931.0,4.78,New York,English,702,9629,3,Foodies,2021-11-16,7.290476685014021
65656,DataTech Solutions,Display,Women 25-34,30 days,Instagram,0.14,10680.0,4.03,Los Angeles,German,521,7032,2,Foodies,2021-11-17,7.408987485779295
65657,TechCorp,Social Media,Women 25-34,45 days,Instagram,0.03,19858.0,3.76,Los Angeles,English,235,2279,6,Fashionistas,2021-11-18,10.311540149188241
65658,Innovate Industries,Email,Men 18-24,15 days,Website,0.02,16818.0,6.17,Houston,Spanish,757,3442,2,Outdoor Adventurers,2021-11-19,21.99302730970366
65659,DataTech Solutions,Influencer,Men 25-34,45 days,Google Ads,0.09,8243.0,5.92,Chicago,Mandarin,501,9398,3,Health & Wellness,2021-11-20,5.330921472653756
65660,Alpha Innovations,Social Media,Women 35-44,60 days,YouTube,0.04,12777.0,2.5,Miami,French,358,6346,2,Outdoor Adventurers,2021-11-21,5.641348881184998
65661,Innovate Industries,Social Media,All Ages,30 days,Email,0.06,13100.0,4.97,New York,French,656,4083,3,Tech Enthusiasts,2021-11-22,16.06661768307617
65662,TechCorp,Social Media,All Ages,45 days,Facebook,0.1,15370.0,5.38,Chicago,French,669,9306,3,Outdoor Adventurers,2021-11-23,7.188910380399742
65663,DataTech Solutions,Influencer,Men 25-34,45 days,Website,0.08,10123.0,4.79,Los Angeles,Mandarin,783,3422,3,Outdoor Adventurers,2021-11-24,22.88135593220339
65664,DataTech Solutions,Email,Women 35-44,60 days,Website,0.11,15000.0,3.85,New York,English,342,7394,10,Health & Wellness,2021-11-25,4.625371923180958
65665,Innovate Industries,Search,Women 35-44,60 days,Google Ads,0.09,17084.0,7.87,New York,Mandarin,233,7229,8,Foodies,2021-11-26,3.2231290634942593
65666,DataTech Solutions,Social Media,All Ages,15 days,Instagram,0.03,18698.0,2.4,New York,German,172,9526,10,Outdoor Adventurers,2021-11-27,1.8055847155154312
65667,NexGen Systems,Social Media,All Ages,15 days,Google Ads,0.11,9200.0,4.93,Houston,Mandarin,863,2252,3,Foodies,2021-11-28,38.321492007104794
65668,Alpha Innovations,Social Media,Women 35-44,60 days,YouTube,0.1,8878.0,5.65,Chicago,Spanish,725,4955,10,Fashionistas,2021-11-29,14.631685166498487
65669,NexGen Systems,Email,Women 25-34,45 days,Instagram,0.12,14419.0,6.47,Chicago,German,596,8330,10,Outdoor Adventurers,2021-11-30,7.154861944777911
65670,DataTech Solutions,Social Media,All Ages,15 days,Google Ads,0.03,12529.0,4.66,Chicago,Mandarin,659,7466,10,Tech Enthusiasts,2021-12-01,8.826680953656577
65671,DataTech Solutions,Search,All Ages,45 days,Instagram,0.13,14027.0,2.17,New York,French,996,3022,7,Tech Enthusiasts,2021-12-02,32.95830575777631
65672,Alpha Innovations,Email,Women 35-44,30 days,Email,0.14,14137.0,2.32,Chicago,German,861,3738,6,Tech Enthusiasts,2021-12-03,23.03370786516854
65673,Innovate Industries,Influencer,All Ages,45 days,Email,0.01,6586.0,7.51,Miami,Mandarin,704,7089,6,Tech Enthusiasts,2021-12-04,9.930878826350684
65674,NexGen Systems,Influencer,Men 18-24,30 days,YouTube,0.08,14069.0,3.66,Chicago,English,656,3508,6,Fashionistas,2021-12-05,18.70011402508552
65675,Alpha Innovations,Search,Women 35-44,60 days,Instagram,0.13,14286.0,7.94,New York,German,885,3967,2,Foodies,2021-12-06,22.309049659692462
65676,DataTech Solutions,Search,Women 35-44,15 days,Email,0.05,16823.0,4.07,Los Angeles,English,782,5799,6,Health & Wellness,2021-12-07,13.485083635109502
65677,NexGen Systems,Display,Men 18-24,45 days,Email,0.02,14847.0,3.36,Houston,French,918,8893,2,Health & Wellness,2021-12-08,10.322725739345552
65678,Alpha Innovations,Email,All Ages,45 days,Facebook,0.13,6730.0,7.84,New York,German,128,3097,8,Health & Wellness,2021-12-09,4.133031966419115
65679,DataTech Solutions,Email,Women 35-44,30 days,Facebook,0.08,16915.0,6.25,Chicago,Mandarin,692,4093,10,Foodies,2021-12-10,16.906914243830933
65680,Innovate Industries,Email,Women 25-34,45 days,Google Ads,0.08,9930.0,4.14,Chicago,English,734,7600,5,Tech Enthusiasts,2021-12-11,9.657894736842106
65681,DataTech Solutions,Influencer,All Ages,30 days,Facebook,0.03,19831.0,7.55,New York,Spanish,879,7844,4,Tech Enthusiasts,2021-12-12,11.20601733809281
65682,DataTech Solutions,Search,Women 25-34,45 days,Instagram,0.1,15239.0,6.7,Los Angeles,French,833,8107,1,Health & Wellness,2021-12-13,10.275070926359936
65683,TechCorp,Email,Women 35-44,30 days,Google Ads,0.04,14291.0,2.07,Chicago,Mandarin,334,1313,9,Tech Enthusiasts,2021-12-14,25.437928408225435
65684,NexGen Systems,Display,Women 35-44,15 days,YouTube,0.05,11772.0,3.3,New York,Spanish,543,9172,4,Fashionistas,2021-12-15,5.920191888355865
65685,DataTech Solutions,Display,Men 25-34,30 days,YouTube,0.15,8964.0,6.96,Miami,French,629,1882,6,Outdoor Adventurers,2021-12-16,33.42189160467587
65686,Innovate Industries,Influencer,Men 18-24,15 days,Google Ads,0.08,10731.0,5.3,Houston,English,911,7896,10,Fashionistas,2021-12-17,11.537487335359675
65687,DataTech Solutions,Email,Men 18-24,60 days,Facebook,0.08,9965.0,6.96,New York,English,820,1224,10,Foodies,2021-12-18,66.99346405228758
65688,TechCorp,Search,Women 25-34,60 days,Google Ads,0.06,11278.0,5.83,Los Angeles,German,536,5969,9,Outdoor Adventurers,2021-12-19,8.979728597755068
65689,Alpha Innovations,Search,Women 35-44,60 days,Facebook,0.06,9895.0,7.04,Houston,Spanish,760,1061,5,Outdoor Adventurers,2021-12-20,71.63053722902923
65690,NexGen Systems,Email,Women 35-44,30 days,Facebook,0.04,10213.0,3.04,Houston,Spanish,561,4753,1,Foodies,2021-12-21,11.803071744161581
65691,NexGen Systems,Search,Men 18-24,45 days,Google Ads,0.1,9113.0,6.45,Miami,French,702,2722,1,Tech Enthusiasts,2021-12-22,25.789860396767082
65692,Alpha Innovations,Social Media,Women 25-34,45 days,Google Ads,0.14,19204.0,5.35,New York,Mandarin,621,8551,7,Outdoor Adventurers,2021-12-23,7.262308501929598
65693,NexGen Systems,Display,All Ages,15 days,Facebook,0.13,9481.0,2.93,Miami,Spanish,179,5240,1,Health & Wellness,2021-12-24,3.4160305343511452
65694,TechCorp,Influencer,Women 25-34,30 days,Website,0.05,10138.0,4.51,Miami,Spanish,823,2947,4,Health & Wellness,2021-12-25,27.926705123854767
65695,Innovate Industries,Social Media,Women 35-44,45 days,Website,0.12,14246.0,2.03,Chicago,Spanish,752,4014,6,Foodies,2021-12-26,18.734429496761333
65696,Innovate Industries,Search,Men 25-34,45 days,Google Ads,0.12,11699.0,7.34,Los Angeles,English,457,3298,10,Foodies,2021-12-27,13.856882959369315
65697,Alpha Innovations,Search,Women 25-34,60 days,YouTube,0.09,8019.0,3.66,Houston,French,860,4172,10,Outdoor Adventurers,2021-12-28,20.61361457334612
65698,TechCorp,Social Media,Women 25-34,45 days,Email,0.12,10623.0,6.05,Chicago,German,738,6544,7,Fashionistas,2021-12-29,11.277506112469437
65699,Innovate Industries,Display,All Ages,15 days,Google Ads,0.07,10702.0,3.71,New York,Spanish,202,2786,10,Outdoor Adventurers,2021-12-30,7.250538406317301
65700,TechCorp,Search,All Ages,45 days,Facebook,0.08,11341.0,2.96,Los Angeles,Mandarin,273,3895,10,Fashionistas,2021-12-31,7.008985879332477
65701,NexGen Systems,Email,Women 35-44,30 days,Website,0.15,12083.0,3.0,Los Angeles,French,513,7131,4,Outdoor Adventurers,2021-01-01,7.193941943626419
65702,TechCorp,Search,Women 35-44,60 days,Website,0.1,11485.0,4.26,Miami,Mandarin,142,9040,4,Fashionistas,2021-01-02,1.5707964601769913
65703,Innovate Industries,Search,All Ages,45 days,Website,0.05,9653.0,5.14,Chicago,French,917,9604,2,Foodies,2021-01-03,9.548104956268222
65704,NexGen Systems,Display,All Ages,15 days,Facebook,0.1,10455.0,6.1,Miami,Mandarin,843,4187,10,Tech Enthusiasts,2021-01-04,20.133747313112014
65705,Alpha Innovations,Display,Men 25-34,45 days,Google Ads,0.02,13895.0,2.43,Houston,Mandarin,743,5378,9,Health & Wellness,2021-01-05,13.815544812197844
65706,Alpha Innovations,Email,All Ages,60 days,Google Ads,0.12,19836.0,7.25,Los Angeles,Spanish,101,9442,2,Tech Enthusiasts,2021-01-06,1.0696886252912519
65707,DataTech Solutions,Email,Men 25-34,30 days,Facebook,0.1,10272.0,6.11,Miami,Spanish,998,2567,1,Outdoor Adventurers,2021-01-07,38.87806778340475
65708,NexGen Systems,Search,Women 35-44,60 days,Google Ads,0.07,18905.0,7.44,Miami,French,287,3669,10,Outdoor Adventurers,2021-01-08,7.822294903243391
65709,TechCorp,Display,Men 18-24,15 days,Facebook,0.01,10108.0,4.83,New York,French,384,6946,1,Health & Wellness,2021-01-09,5.528361646991074
65710,TechCorp,Display,Men 25-34,60 days,Google Ads,0.03,9486.0,6.95,New York,English,928,3173,8,Outdoor Adventurers,2021-01-10,29.24676961865742
65711,TechCorp,Influencer,Women 25-34,30 days,Website,0.12,8685.0,3.11,New York,French,396,9570,3,Outdoor Adventurers,2021-01-11,4.137931034482759
65712,TechCorp,Social Media,All Ages,45 days,Email,0.02,14000.0,6.79,Houston,French,463,8349,4,Fashionistas,2021-01-12,5.545574320277877
65713,TechCorp,Social Media,Men 25-34,15 days,Email,0.02,12188.0,2.52,New York,German,871,9175,3,Foodies,2021-01-13,9.493188010899182
65714,NexGen Systems,Influencer,Men 25-34,15 days,Instagram,0.06,12599.0,5.16,Houston,English,529,5865,6,Health & Wellness,2021-01-14,9.019607843137255
65715,DataTech Solutions,Display,All Ages,60 days,Google Ads,0.06,11268.0,4.51,Houston,French,364,4896,5,Foodies,2021-01-15,7.434640522875817
65716,DataTech Solutions,Influencer,Women 35-44,30 days,Email,0.06,18386.0,5.74,Los Angeles,Mandarin,461,6750,2,Fashionistas,2021-01-16,6.82962962962963
65717,NexGen Systems,Display,Men 18-24,45 days,Instagram,0.1,8684.0,2.19,Chicago,Spanish,848,9342,2,Tech Enthusiasts,2021-01-17,9.077285377863413
65718,Alpha Innovations,Influencer,Women 35-44,60 days,Website,0.1,11665.0,7.4,Houston,Spanish,647,9745,6,Health & Wellness,2021-01-18,6.63930220625962
65719,DataTech Solutions,Social Media,Men 25-34,60 days,Google Ads,0.05,12125.0,7.0,Los Angeles,English,288,9342,1,Outdoor Adventurers,2021-01-19,3.0828516377649327
65720,NexGen Systems,Display,Women 35-44,30 days,Facebook,0.06,10731.0,4.82,Chicago,English,349,3344,1,Foodies,2021-01-20,10.436602870813397
65721,Innovate Industries,Email,Men 18-24,60 days,Website,0.1,5609.0,5.21,Chicago,Spanish,967,9957,6,Tech Enthusiasts,2021-01-21,9.711760570452947
65722,Innovate Industries,Display,Men 18-24,30 days,YouTube,0.11,15414.0,7.82,Los Angeles,Spanish,440,1847,2,Outdoor Adventurers,2021-01-22,23.82241472658365
65723,Innovate Industries,Email,Women 35-44,15 days,YouTube,0.07,19390.0,4.12,Los Angeles,German,441,6556,5,Foodies,2021-01-23,6.72666259914582
65724,Innovate Industries,Email,Men 25-34,30 days,Google Ads,0.06,15874.0,7.0,Miami,French,277,8190,6,Health & Wellness,2021-01-24,3.382173382173382
65725,Alpha Innovations,Display,All Ages,30 days,YouTube,0.08,16206.0,4.05,Los Angeles,French,679,2764,4,Foodies,2021-01-25,24.565846599131692
65726,DataTech Solutions,Email,Women 25-34,45 days,Instagram,0.01,11893.0,6.87,New York,Spanish,280,8103,3,Foodies,2021-01-26,3.4555103048253732
65727,Alpha Innovations,Search,Women 25-34,30 days,Google Ads,0.14,11447.0,2.54,Chicago,Mandarin,895,7365,6,Tech Enthusiasts,2021-01-27,12.152070604209097
65728,Alpha Innovations,Display,Men 25-34,60 days,YouTube,0.04,8153.0,7.3,Los Angeles,Spanish,623,7251,6,Health & Wellness,2021-01-28,8.591918356088815
65729,Alpha Innovations,Social Media,Women 25-34,60 days,Google Ads,0.15,14797.0,7.63,Miami,French,864,6132,6,Fashionistas,2021-01-29,14.090019569471623
65730,NexGen Systems,Search,Women 35-44,60 days,Website,0.07,11277.0,5.69,Miami,German,703,9749,4,Foodies,2021-01-30,7.210995999589702
65731,DataTech Solutions,Email,Women 25-34,30 days,Google Ads,0.06,9739.0,3.65,New York,English,702,3920,3,Outdoor Adventurers,2021-01-31,17.908163265306122
65732,TechCorp,Email,Women 35-44,15 days,Email,0.13,13991.0,4.58,New York,Spanish,671,8294,4,Tech Enthusiasts,2021-02-01,8.090185676392574
65733,DataTech Solutions,Search,Men 18-24,45 days,Instagram,0.06,18696.0,4.66,Houston,French,762,2419,4,Outdoor Adventurers,2021-02-02,31.500620090946676
65734,Alpha Innovations,Email,Men 18-24,45 days,Website,0.09,13488.0,6.74,New York,German,981,2552,5,Health & Wellness,2021-02-03,38.440438871473354
65735,Innovate Industries,Influencer,Women 25-34,30 days,Website,0.06,16641.0,2.64,Miami,German,451,6154,4,Health & Wellness,2021-02-04,7.328566785830354
65736,Innovate Industries,Social Media,Men 25-34,30 days,Facebook,0.06,6711.0,3.6,Los Angeles,English,167,7128,5,Fashionistas,2021-02-05,2.34287317620651
65737,TechCorp,Display,Women 25-34,45 days,Instagram,0.08,11067.0,6.24,Los Angeles,Spanish,469,9815,6,Outdoor Adventurers,2021-02-06,4.778400407539481
65738,TechCorp,Display,Women 25-34,15 days,Email,0.04,16477.0,4.41,New York,Mandarin,803,9931,1,Tech Enthusiasts,2021-02-07,8.085791964555431
65739,Innovate Industries,Social Media,Women 35-44,15 days,Email,0.03,19170.0,3.62,Chicago,Spanish,378,9693,2,Foodies,2021-02-08,3.8997214484679668
65740,TechCorp,Search,All Ages,45 days,YouTube,0.05,6516.0,2.04,Miami,Spanish,539,5988,5,Fashionistas,2021-02-09,9.00133600534402
65741,NexGen Systems,Social Media,All Ages,30 days,YouTube,0.08,19288.0,7.89,Miami,Spanish,949,3785,1,Foodies,2021-02-10,25.072655217965657
65742,Alpha Innovations,Influencer,Women 35-44,15 days,Google Ads,0.04,19059.0,6.51,New York,English,542,5121,2,Health & Wellness,2021-02-11,10.583870337824644
65743,Innovate Industries,Search,Women 35-44,15 days,Email,0.03,13004.0,3.68,Los Angeles,Spanish,686,9450,7,Health & Wellness,2021-02-12,7.2592592592592595
65744,TechCorp,Email,Men 25-34,15 days,Facebook,0.14,10212.0,2.21,New York,French,615,1258,7,Foodies,2021-02-13,48.887122416534176
65745,Innovate Industries,Social Media,All Ages,30 days,Email,0.09,9007.0,7.78,Miami,English,173,6930,6,Health & Wellness,2021-02-14,2.496392496392496
65746,Innovate Industries,Influencer,All Ages,45 days,Google Ads,0.14,11410.0,3.02,New York,Mandarin,221,1971,2,Health & Wellness,2021-02-15,11.212582445459157
65747,DataTech Solutions,Display,Women 25-34,45 days,Facebook,0.14,13178.0,3.77,Houston,Spanish,816,3965,6,Health & Wellness,2021-02-16,20.580075662042876
65748,Alpha Innovations,Email,Men 18-24,45 days,Email,0.07,19409.0,7.43,Miami,English,227,4501,8,Tech Enthusiasts,2021-02-17,5.043323705843146
65749,DataTech Solutions,Display,Men 25-34,15 days,Website,0.11,16487.0,2.35,New York,German,945,7802,2,Tech Enthusiasts,2021-02-18,12.112278902845425
65750,NexGen Systems,Email,Women 35-44,60 days,Email,0.12,17259.0,6.86,Chicago,German,758,5311,7,Tech Enthusiasts,2021-02-19,14.27226511014875
65751,Innovate Industries,Email,All Ages,45 days,Instagram,0.12,15765.0,7.67,New York,English,411,6779,1,Foodies,2021-02-20,6.062841127009883
65752,TechCorp,Influencer,Women 35-44,60 days,Facebook,0.15,16665.0,6.37,Houston,Mandarin,451,6658,6,Tech Enthusiasts,2021-02-21,6.773805947732052
65753,NexGen Systems,Display,Men 25-34,45 days,YouTube,0.03,16396.0,6.75,Los Angeles,Mandarin,790,9637,1,Foodies,2021-02-22,8.197571858462178
65754,Innovate Industries,Social Media,Women 35-44,60 days,Email,0.08,10578.0,4.07,New York,French,883,9647,7,Foodies,2021-02-23,9.153104592101172
65755,NexGen Systems,Email,All Ages,45 days,Email,0.1,6418.0,7.13,Los Angeles,Mandarin,585,7771,1,Health & Wellness,2021-02-24,7.527988675846095
65756,Alpha Innovations,Display,Men 18-24,30 days,Google Ads,0.02,15399.0,5.12,Houston,French,998,7905,3,Outdoor Adventurers,2021-02-25,12.624920936116382
65757,NexGen Systems,Email,Women 35-44,60 days,Facebook,0.14,14310.0,5.11,Houston,Spanish,816,6077,2,Health & Wellness,2021-02-26,13.427678130656574
65758,DataTech Solutions,Email,Men 25-34,30 days,Instagram,0.1,16182.0,6.12,Houston,German,556,5170,7,Tech Enthusiasts,2021-02-27,10.754352030947775
65759,Alpha Innovations,Social Media,Men 25-34,60 days,Email,0.02,15841.0,4.4,Los Angeles,English,912,5796,7,Outdoor Adventurers,2021-02-28,15.734989648033126
65760,DataTech Solutions,Influencer,Men 25-34,60 days,Google Ads,0.08,10370.0,3.3,Houston,French,128,5363,2,Foodies,2021-03-01,2.3867238485922058
65761,Alpha Innovations,Email,Men 25-34,45 days,Google Ads,0.03,9029.0,6.08,New York,German,585,9354,3,Fashionistas,2021-03-02,6.254008980115458
65762,Innovate Industries,Display,Women 35-44,45 days,Google Ads,0.08,6231.0,2.63,Los Angeles,Spanish,506,1262,5,Health & Wellness,2021-03-03,40.09508716323296
65763,DataTech Solutions,Search,Men 25-34,45 days,Email,0.01,17890.0,7.07,Houston,German,445,7056,4,Tech Enthusiasts,2021-03-04,6.306689342403628
65764,Alpha Innovations,Social Media,Men 18-24,45 days,Facebook,0.05,17781.0,5.38,Miami,English,572,5627,2,Fashionistas,2021-03-05,10.165274569042118
65765,Innovate Industries,Display,All Ages,45 days,Website,0.03,9147.0,5.26,Houston,Mandarin,397,5997,7,Fashionistas,2021-03-06,6.619976654994164
65766,DataTech Solutions,Display,Women 25-34,30 days,Facebook,0.09,9758.0,3.5,Houston,German,885,9862,2,Tech Enthusiasts,2021-03-07,8.97383897789495
65767,TechCorp,Search,Women 35-44,30 days,Google Ads,0.04,6879.0,3.06,Los Angeles,Mandarin,164,6310,10,Foodies,2021-03-08,2.5990491283676707
65768,TechCorp,Display,Women 25-34,15 days,Google Ads,0.1,13643.0,4.26,Houston,Spanish,670,8390,5,Fashionistas,2021-03-09,7.985697258641239
65769,DataTech Solutions,Influencer,Women 35-44,30 days,Email,0.07,9364.0,5.01,New York,Spanish,102,3512,8,Fashionistas,2021-03-10,2.9043280182232345
65770,NexGen Systems,Influencer,Women 25-34,15 days,Instagram,0.1,15647.0,2.24,Miami,Mandarin,552,4940,6,Foodies,2021-03-11,11.17408906882591
65771,DataTech Solutions,Influencer,Women 35-44,30 days,Website,0.14,13008.0,7.1,New York,Spanish,759,2258,1,Fashionistas,2021-03-12,33.61381753764393
65772,DataTech Solutions,Influencer,Women 35-44,45 days,Website,0.03,15572.0,3.46,Miami,German,560,4775,3,Foodies,2021-03-13,11.727748691099476
65773,Innovate Industries,Email,Women 35-44,45 days,Instagram,0.13,19026.0,7.87,New York,Mandarin,696,6124,8,Foodies,2021-03-14,11.365120836054867
65774,DataTech Solutions,Email,Men 25-34,30 days,YouTube,0.02,8178.0,6.81,Los Angeles,French,222,4313,6,Foodies,2021-03-15,5.147229306747044
65775,NexGen Systems,Social Media,Men 25-34,30 days,Facebook,0.08,6071.0,7.08,Los Angeles,Spanish,887,2081,3,Health & Wellness,2021-03-16,42.62373858721769
65776,DataTech Solutions,Search,All Ages,60 days,YouTube,0.1,13007.0,6.58,Chicago,Mandarin,444,4045,1,Outdoor Adventurers,2021-03-17,10.976514215080346
65777,Alpha Innovations,Search,Women 35-44,60 days,Facebook,0.15,11133.0,2.56,Houston,French,715,5910,9,Foodies,2021-03-18,12.098138747884942
65778,Alpha Innovations,Display,Women 25-34,30 days,YouTube,0.09,11771.0,6.65,Los Angeles,Mandarin,809,6187,5,Foodies,2021-03-19,13.075804105382252
65779,Innovate Industries,Search,All Ages,60 days,Google Ads,0.06,16606.0,5.4,New York,Mandarin,147,2735,10,Outdoor Adventurers,2021-03-20,5.374771480804387
65780,Alpha Innovations,Display,Women 25-34,60 days,Email,0.06,19234.0,5.06,Los Angeles,German,619,7453,2,Health & Wellness,2021-03-21,8.305380383738093
65781,Alpha Innovations,Influencer,Men 18-24,30 days,Facebook,0.05,6244.0,7.43,Houston,Spanish,419,3296,3,Foodies,2021-03-22,12.7123786407767
65782,DataTech Solutions,Social Media,Women 25-34,30 days,Instagram,0.11,16787.0,6.98,Houston,Spanish,788,9953,10,Foodies,2021-03-23,7.917210891188587
65783,Innovate Industries,Social Media,Men 18-24,45 days,Email,0.13,19674.0,7.28,Miami,Mandarin,521,7730,4,Foodies,2021-03-24,6.739974126778783
65784,NexGen Systems,Search,Women 25-34,60 days,Website,0.04,6180.0,4.59,Los Angeles,French,590,6375,4,Tech Enthusiasts,2021-03-25,9.254901960784313
65785,Alpha Innovations,Search,Men 18-24,45 days,Facebook,0.02,14797.0,4.05,Miami,German,311,8672,7,Foodies,2021-03-26,3.5862546125461257
65786,Alpha Innovations,Influencer,Women 25-34,15 days,Facebook,0.12,7778.0,3.16,New York,Spanish,151,8686,2,Tech Enthusiasts,2021-03-27,1.7384296569191802
65787,DataTech Solutions,Search,Men 25-34,45 days,YouTube,0.03,13939.0,2.68,Chicago,English,385,6945,8,Foodies,2021-03-28,5.543556515478762
65788,DataTech Solutions,Email,Men 25-34,60 days,YouTube,0.07,13098.0,3.31,Los Angeles,English,222,6769,10,Outdoor Adventurers,2021-03-29,3.2796572610429906
65789,Innovate Industries,Search,Men 18-24,60 days,Google Ads,0.15,13329.0,4.73,Miami,English,862,1687,6,Fashionistas,2021-03-30,51.096621221102545
65790,NexGen Systems,Display,Women 25-34,30 days,Google Ads,0.14,14783.0,6.43,Chicago,Spanish,813,1019,4,Health & Wellness,2021-03-31,79.78410206084396
65791,DataTech Solutions,Influencer,Women 25-34,30 days,Website,0.09,5289.0,5.86,Los Angeles,Mandarin,139,3785,7,Health & Wellness,2021-04-01,3.6723910171730516
65792,DataTech Solutions,Email,Women 35-44,60 days,YouTube,0.12,9706.0,5.07,Houston,French,415,9797,8,Tech Enthusiasts,2021-04-02,4.235990609370215
65793,NexGen Systems,Email,Men 18-24,15 days,Instagram,0.13,8192.0,7.35,Chicago,French,654,7984,5,Fashionistas,2021-04-03,8.191382765531062
65794,Innovate Industries,Email,Women 35-44,60 days,YouTube,0.04,18097.0,3.4,Los Angeles,English,453,9976,5,Foodies,2021-04-04,4.540898155573376
65795,NexGen Systems,Display,All Ages,45 days,YouTube,0.09,5510.0,6.76,Houston,English,908,7977,2,Outdoor Adventurers,2021-04-05,11.3827253353391
65796,Alpha Innovations,Email,Women 25-34,45 days,YouTube,0.02,18593.0,5.99,New York,English,123,3704,8,Outdoor Adventurers,2021-04-06,3.3207343412526997
65797,DataTech Solutions,Email,All Ages,60 days,Google Ads,0.11,6290.0,6.22,New York,Mandarin,527,6926,7,Health & Wellness,2021-04-07,7.609009529309847
65798,NexGen Systems,Search,Women 35-44,15 days,Instagram,0.06,5435.0,4.09,New York,Mandarin,410,6690,6,Fashionistas,2021-04-08,6.128550074738415
65799,Alpha Innovations,Search,Women 25-34,15 days,Email,0.1,19265.0,3.7,Chicago,English,558,3326,8,Health & Wellness,2021-04-09,16.776909200240528
65800,TechCorp,Social Media,Men 18-24,15 days,Website,0.11,16741.0,3.98,Los Angeles,Spanish,454,6574,5,Outdoor Adventurers,2021-04-10,6.905993306966838
65801,NexGen Systems,Influencer,Women 25-34,45 days,Instagram,0.15,13640.0,3.84,Miami,English,741,7666,8,Outdoor Adventurers,2021-04-11,9.666057918079833
65802,Alpha Innovations,Influencer,All Ages,60 days,Facebook,0.14,17592.0,6.88,Miami,Spanish,772,2918,10,Health & Wellness,2021-04-12,26.456477039067856
65803,Alpha Innovations,Email,All Ages,15 days,Facebook,0.07,12819.0,2.57,New York,English,256,1140,2,Foodies,2021-04-13,22.45614035087719
65804,Alpha Innovations,Social Media,Women 35-44,30 days,Google Ads,0.02,8209.0,7.9,Miami,German,964,5672,4,Foodies,2021-04-14,16.99576868829337
65805,DataTech Solutions,Email,Women 25-34,60 days,Instagram,0.02,5027.0,6.73,Chicago,English,503,3730,2,Outdoor Adventurers,2021-04-15,13.485254691689008
